Entry	Entry name	Protein names	Gene names	Organism	EC number	Mass	Cross-reference (PDB)	Gene ID
P97027	SSUB_BACSU	Aliphatic sulfonates import ATP-binding protein SsuB (EC 7.6.2.14)	ssuB ycbE ygaL BSU08830	Bacillus subtilis (strain 168)	7.6.2.14	28,543		P97027
O34367	YTBD_BACSU	Uncharacterized MFS-type transporter YtbD	ytbD BSU29040	Bacillus subtilis (strain 168)		41,629		O34367
P45930	YQBN_BACSU	Uncharacterized protein YqbN	yqbN BSU26040	Bacillus subtilis (strain 168)		17,192	3KLU;	P45930
O32199	LIAF_BACSU	Protein LiaF	liaF yvqF BSU33100	Bacillus subtilis (strain 168)		27,025		O32199
P94375	YXLG_BACSU	Uncharacterized transmembrane protein YxlG	yxlG BSU38650	Bacillus subtilis (strain 168)		28,347		P94375
O31504	DNMA_BACSU	DNA methyltransferase A (DnmA) (EC 2.1.1.72) (Modification methylase M.Bsu3610I) (Modification methylase M.BsuPY79I) (Type II restriction enzyme and methyltransferase RM.BsuMORF6760P) (RM.BsuMORF6760P)	dnmA yeeA BSU06760	Bacillus subtilis (strain 168)	2.1.1.72	101,158		O31504
P42401	YCKC_BACSU	Uncharacterized protein YckC (ORF3)	yckC BSU03390	Bacillus subtilis (strain 168)		16,983		P42401
P68571	BDBB_BACSU	SPbeta prophage-derived disulfide bond formation protein B (Disulfide oxidoreductase B) (Thiol-disulfide oxidoreductase B)	bdbB yolK BSU21440	Bacillus subtilis (strain 168)		17,139		P68571
P55341	ECSC_BACSU	Protein EcsC	ecsC prsT yhaB BSU10060	Bacillus subtilis (strain 168)		26,712		P55341
P80861	YJLD_BACSU	NADH dehydrogenase-like protein YjlD (EC 1.6.99.-) (Glucose starvation-inducible protein 5) (GSI5)	yjlD BSU12290	Bacillus subtilis (strain 168)	1.6.99.-	41,953		P80861
C0H3Q1	YTZI_BACSU	Uncharacterized membrane protein YtzI	ytzI BSU30659	Bacillus subtilis (strain 168)		6,636		C0H3Q1
P38491	YPFA_BACSU	Uncharacterized protein YpfA	ypfA jofA BSU22910	Bacillus subtilis (strain 168)		25,132	5VX6;	P38491
P94463	FMT_BACSU	Methionyl-tRNA formyltransferase (EC 2.1.2.9)	fmt yloL BSU15730	Bacillus subtilis (strain 168)	2.1.2.9	34,634		P94463
P17868	YQXD_BACSU	UPF0178 protein YqxD (p23)	yqxD yqfM BSU25230	Bacillus subtilis (strain 168)		18,936		P17868
P23973	MENF_BACSU	Isochorismate synthase MenF (EC 5.4.4.2) (Isochorismate mutase)	menF icsM BSU30830	Bacillus subtilis (strain 168)	5.4.4.2	52,812		P23973
P54335	XKDP_BACSU	Phage-like element PBSX protein XkdP	xkdP BSU12690	Bacillus subtilis (strain 168)		25,219		P54335
O34431	ATCL_BACSU	Calcium-transporting ATPase (EC 7.2.2.10) (Calcium pump)	yloB BSU15650	Bacillus subtilis (strain 168)	7.2.2.10	97,293		O34431
O31683	YKVR_BACSU	Uncharacterized protein YkvR	ykvR BSU13800	Bacillus subtilis (strain 168)		11,063	2JN9;	O31683
O07542	YHEA_BACSU	UPF0342 protein YheA	yheA BSU09800	Bacillus subtilis (strain 168)		13,592	2OEE;	O07542
O31716	YKPA_BACSU	Uncharacterized ABC transporter ATP-binding protein YkpA	ykpA BSU14430	Bacillus subtilis (strain 168)		61,055		O31716
O31749	PYRH_BACSU	Uridylate kinase (UK) (EC 2.7.4.22) (Uridine monophosphate kinase) (UMP kinase) (UMPK)	pyrH smbA BSU16510	Bacillus subtilis (strain 168)	2.7.4.22	26,083		O31749
O35042	YOCC_BACSU	Uncharacterized protein YocC	yocC BSU19160	Bacillus subtilis (strain 168)		19,160		O35042
Q9KWZ1	NADA_BACSU	Quinolinate synthase (EC 2.5.1.72)	nadA BSU27850	Bacillus subtilis (strain 168)	2.5.1.72	41,493		Q9KWZ1
O07527	YHCY_BACSU	Sensor histidine kinase YhcY (EC 2.7.13.3)	yhcY BSU09320	Bacillus subtilis (strain 168)	2.7.13.3	41,990		O07527
P37869	ENO_BACSU	Enolase (EC 4.2.1.11) (2-phospho-D-glycerate hydro-lyase) (2-phosphoglycerate dehydratase)	eno BSU33900	Bacillus subtilis (strain 168)	4.2.1.11	46,581	4A3R;	P37869
O31717	YKPB_BACSU	Uncharacterized oxidoreductase YkpB (EC 1.1.1.-)	ykpB BSU14440	Bacillus subtilis (strain 168)	1.1.1.-	33,572		O31717
P24141	OPPA_BACSU	Oligopeptide-binding protein OppA (Stage 0 sporulation protein KA)	oppA spo0KA BSU11430	Bacillus subtilis (strain 168)		61,525		P24141
O07610	LCFB_BACSU	Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3) (Long-chain acyl-CoA synthetase)	lcfB yhfL BSU10270	Bacillus subtilis (strain 168)	6.2.1.3	56,625		O07610
P42293	EABN2_BACSU	Extracellular endo-alpha-(1->5)-L-arabinanase 2 (ABN) (EC 3.2.1.99) (Endo-1,5-alpha-L-arabinanase)	abn2 J3A yxiA BSU39330	Bacillus subtilis (strain 168)	3.2.1.99	52,607	2X8F;2X8S;2X8T;4COT;	P42293
O34595	THII_BACSU	Probable tRNA sulfurtransferase (EC 2.8.1.4) (Sulfur carrier protein ThiS sulfurtransferase) (Thiamine biosynthesis protein ThiI) (tRNA 4-thiouridine synthase)	thiI ytbJ BSU29580	Bacillus subtilis (strain 168)	2.8.1.4	45,465		O34595
P96637	YDCT_BACSU	Uncharacterized protein YdcT	ydcT BSU04890	Bacillus subtilis (strain 168)		10,113		P96637
Q7WY62	SDA_BACSU	Sporulation inhibitor sda (Histidine kinase KinA inhibitor)	sda BSU25690	Bacillus subtilis (strain 168)		6,155	1PV0;3FYR;	Q7WY62
P19465	GCH1_BACSU	GTP cyclohydrolase 1 (EC 3.5.4.16) (GTP cyclohydrolase I) (GTP-CH-I)	folE mtrA BSU22780	Bacillus subtilis (strain 168)	3.5.4.16	21,219		P19465
O34760	YTNP_BACSU	Probable quorum-quenching lactonase YtnP (EC 3.1.1.-)	ytnP BSU29890	Bacillus subtilis (strain 168)	3.1.1.-	31,801		O34760
P96688	NAP_BACSU	Uncharacterized carboxylesterase nap (EC 3.1.1.1)	nap BSU05440	Bacillus subtilis (strain 168)	3.1.1.1	33,953	2R11;	P96688
P46342	PSTB1_BACSU	Phosphate import ATP-binding protein PstB 1 (EC 7.3.2.1) (ABC phosphate transporter 1) (Phosphate-transporting ATPase 1)	pstB1 pstBB yqgK yzmF BSU24950	Bacillus subtilis (strain 168)	7.3.2.1	29,199		P46342
P42435	NASD_BACSU	Nitrite reductase [NAD(P)H] (EC 1.7.1.4)	nasD nasBC nirB BSU03300	Bacillus subtilis (strain 168)	1.7.1.4	88,432		P42435
O31559	YFIQ_BACSU	Putative membrane-bound acyltransferase YfiQ (EC 2.3.-.-)	yfiQ BSU08360	Bacillus subtilis (strain 168)	2.3.-.-	41,035		O31559
P42964	YCSG_BACSU	Uncharacterized membrane protein YcsG	ycsG ycsH BSU04060	Bacillus subtilis (strain 168)		42,134		P42964
P54444	YRKQ_BACSU	Sensor histidine kinase YrkQ (EC 2.7.13.3)	yrkQ BSU26420	Bacillus subtilis (strain 168)	2.7.13.3	49,723		P54444
O34981	DAPH_BACSU	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase (EC 2.3.1.89) (Tetrahydrodipicolinate N-acetyltransferase) (THP acetyltransferase) (Tetrahydropicolinate acetylase)	dapH ykuQ BSU14180	Bacillus subtilis (strain 168)	2.3.1.89	24,961		O34981
O34742	OPUCD_BACSU	Glycine betaine/carnitine/choline transport system permease protein OpuCD	opuCD yvbB BSU33800	Bacillus subtilis (strain 168)		24,551		O34742
P50842	KDUD_BACSU	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase (EC 1.1.1.127) (2-keto-3-deoxygluconate 5-dehydrogenase) (2-keto-3-deoxygluconate oxidoreductase) (KDG oxidoreductase)	kduD BSU22140	Bacillus subtilis (strain 168)	1.1.1.127	27,186		P50842
O31473	YCGI_BACSU	Uncharacterized protein YcgI	ycgI BSU03120	Bacillus subtilis (strain 168)		22,389		O31473
O05522	TATAY_BACSU	Sec-independent protein translocase protein TatAy	tatAy ydiI BSU05980	Bacillus subtilis (strain 168)		6,065		O05522
C0H3V3	YCZO_BACSU	Uncharacterized protein YczO	yczO BSU04039	Bacillus subtilis (strain 168)		6,566		C0H3V3
P42405	HPS_BACSU	3-hexulose-6-phosphate synthase (HPS) (EC 4.1.2.43) (D-arabino-3-hexulose-6-phosphate formaldehyde lyase) (HUMPS)	hxlA yckG BSU03460	Bacillus subtilis (strain 168)	4.1.2.43	22,572		P42405
O34440	YFMI_BACSU	Uncharacterized MFS-type transporter YfmI	yfmI BSU07460	Bacillus subtilis (strain 168)		45,606		O34440
P37455	SSBA_BACSU	Single-stranded DNA-binding protein A (SSB A)	ssbA BSU40900	Bacillus subtilis (strain 168)		18,742	6BHW;6BHX;	P37455
P42092	CGED_BACSU	Protein CgeD	cgeD cgeBB BSU19760	Bacillus subtilis (strain 168)		50,071		P42092
O34366	YVZB_BACSU	Putative flagellin YvzB	yvzB BSU35150	Bacillus subtilis (strain 168)		17,315		O34366
P94531	IABF1_BACSU	Intracellular exo-alpha-(1->5)-L-arabinofuranosidase 1 (ABF) (EC 3.2.1.55) (Intracellular arabinan exo-alpha-(1->5)-L-arabinosidase) (Arabinosidase)	abfA BSU28720	Bacillus subtilis (strain 168)	3.2.1.55	57,034		P94531
O07621	HEMAT_BACSU	Heme-based aerotactic transducer HemAT	hemAT yhfV BSU10380	Bacillus subtilis (strain 168)		48,767	1OR4;1OR6;	O07621
P46911	QCRA_BACSU	Menaquinol-cytochrome c reductase iron-sulfur subunit (Rieske iron-sulfur protein)	qcrA bfcA BSU22560	Bacillus subtilis (strain 168)		18,736		P46911
P96664	YDEG_BACSU	Uncharacterized MFS-type transporter YdeG	ydeG BSU05190	Bacillus subtilis (strain 168)		44,047		P96664
O34599	ISCS1_BACSU	Putative cysteine desulfurase IscS 1 (EC 2.8.1.7)	iscS1 yrvO BSU27510	Bacillus subtilis (strain 168)	2.8.1.7	41,192		O34599
P39789	YPOC_BACSU	Uncharacterized protein YpoC (ORFY)	ypoC jooC BSU22330	Bacillus subtilis (strain 168)		19,346		P39789
P71080	YGAB_BACSU	Uncharacterized protein YgaB	ygaB BSU08670	Bacillus subtilis (strain 168)		13,542		P71080
P50837	YPRB_BACSU	Uncharacterized protein YprB	yprB BSU22210	Bacillus subtilis (strain 168)		47,995		P50837
O34722	YFMG_BACSU	Uncharacterized protein YfmG	yfmG BSU07480	Bacillus subtilis (strain 168)		56,542		O34722
P54596	TCYP_BACSU	L-cystine uptake protein TcyP (Symporter YhcL) (Transporter of cystine TcyP)	tcyP yhcL BSU09130	Bacillus subtilis (strain 168)		48,982		P54596
P71039	MTA_BACSU	HTH-type transcriptional activator mta (Multidrug transporter activation protein)	mta ywnD BSU36600	Bacillus subtilis (strain 168)		29,936	1JBG;1R8D;	P71039
P54487	YQGE_BACSU	Uncharacterized protein YqgE	yqgE BSU25010	Bacillus subtilis (strain 168)		48,260		P54487
P46908	FNR_BACSU	Anaerobic regulatory protein	fnr BSU37310	Bacillus subtilis (strain 168)		27,218		P46908
O07001	YVDT_BACSU	Uncharacterized HTH-type transcriptional regulator YvdT	yvdT BSU34480	Bacillus subtilis (strain 168)		22,227	2F07;	O07001
P80880	TRXB_BACSU	Thioredoxin reductase (TRXR) (EC 1.8.1.9) (General stress protein 35) (GSP35)	trxB yvcH BSU34790	Bacillus subtilis (strain 168)	1.8.1.9	34,519		P80880
Q45063	YNER_BACSU	Uncharacterized protein YneR	yneR BSU18060	Bacillus subtilis (strain 168)		10,833		Q45063
O34960	YJGB_BACSU	Uncharacterized protein YjgB	yjgB BSU12150	Bacillus subtilis (strain 168)		20,807	4YGT;	O34960
P94413	YCLJ_BACSU	Uncharacterized transcriptional regulatory protein YclJ	yclJ BSU03750	Bacillus subtilis (strain 168)		26,505		P94413
O32124	YUTG_BACSU	Uncharacterized protein YutG	yutG BSU32280	Bacillus subtilis (strain 168)		18,664		O32124
P37809	ATPB_BACSU	ATP synthase subunit beta (EC 7.1.2.2) (ATP synthase F1 sector subunit beta) (F-ATPase subunit beta) (Vegetative protein 31) (VEG31)	atpD BSU36810	Bacillus subtilis (strain 168)	7.1.2.2	51,420		P37809
O34614	YTQB_BACSU	Putative rRNA methylase YtqB (EC 2.1.1.-)	ytqB BSU30490	Bacillus subtilis (strain 168)	2.1.1.-	21,283		O34614
P18255	SYT1_BACSU	Threonine--tRNA ligase 1 (EC 6.1.1.3) (Threonyl-tRNA synthetase 1) (ThrRS 1)	thrS thrSV BSU28950	Bacillus subtilis (strain 168)	6.1.1.3	73,515		P18255
O32247	YVBJ_BACSU	Uncharacterized membrane protein YvbJ	yvbJ BSU33880	Bacillus subtilis (strain 168)		67,275		O32247
O32221	COPZ_BACSU	Copper chaperone CopZ (Copper-ion-binding protein)	copZ yvgY BSU33510	Bacillus subtilis (strain 168)		7,338	1K0V;1P8G;2QIF;3I9Z;	O32221
P45745	DHBF_BACSU	Dimodular nonribosomal peptide synthase (EC 6.2.1.66) (EC 6.2.1.70) (Glycine--[glycyl-carrier protein] ligase) (L-threonine--[L-threonyl-carrier protein] ligase)	dhbF BSU31960	Bacillus subtilis (strain 168)	6.2.1.66; 6.2.1.70	263,770		P45745
O32137	ALLB_BACSU	Allantoinase (EC 3.5.2.5) (Allantoin-utilizing enzyme)	allB pucH yunH BSU32410	Bacillus subtilis (strain 168)	3.5.2.5	48,331		O32137
O32098	YUEE_BACSU	Putative phosphohydrolase YueE (EC 3.-.-.-)	yueE BSU31830	Bacillus subtilis (strain 168)	3.-.-.-	20,022		O32098
O34445	YLBN_BACSU	Uncharacterized protein YlbN	ylbN BSU15070	Bacillus subtilis (strain 168)		19,994		O34445
O05245	YUGM_BACSU	Uncharacterized protein YugM	yugM BSU31340	Bacillus subtilis (strain 168)		13,686		O05245
O31570	YFHB_BACSU	Uncharacterized isomerase YfhB (EC 5.1.-.-)	yfhB BSU08470	Bacillus subtilis (strain 168)	5.1.-.-	32,129		O31570
O07632	YLAH_BACSU	Uncharacterized membrane protein YlaH	ylaH BSU14780	Bacillus subtilis (strain 168)		11,560		O07632
O06474	YFMP_BACSU	HTH-type transcriptional regulator YfmP	yfmP BSU07390	Bacillus subtilis (strain 168)		16,503		O06474
P21203	PHEA_BACSU	Prephenate dehydratase (PDT) (EC 4.2.1.51)	pheA BSU27900	Bacillus subtilis (strain 168)	4.2.1.51	31,901		P21203
P27876	TPIS_BACSU	Triosephosphate isomerase (TIM) (TPI) (EC 5.3.1.1) (Triose-phosphate isomerase)	tpiA tpi BSU33920	Bacillus subtilis (strain 168)	5.3.1.1	27,030		P27876
O31616	GLYOX_BACSU	Glycine oxidase (GO) (EC 1.4.3.19)	thiO goxB yjbR BSU11670	Bacillus subtilis (strain 168)	1.4.3.19	40,937	1NG3;1NG4;1RYI;3IF9;	O31616
O34904	YEBD_BACSU	Uncharacterized protein YebD	yebD BSU06390	Bacillus subtilis (strain 168)		6,581		O34904
O34813	SIRC_BACSU	Precorrin-2 dehydrogenase (EC 1.3.1.76)	sirC ylnF BSU15630	Bacillus subtilis (strain 168)	1.3.1.76	18,004		O34813
P26899	ASPA_BACSU	Aspartate ammonia-lyase (Aspartase) (EC 4.3.1.1)	ansB BSU23570	Bacillus subtilis (strain 168)	4.3.1.1	52,504		P26899
O06492	GATC_BACSU	Glutamyl-tRNA(Gln) amidotransferase subunit C (Glu-ADT subunit C) (EC 6.3.5.-)	gatC yedA yerL BSU06670	Bacillus subtilis (strain 168)	6.3.5.-	10,859		O06492
O34645	AGAL_BACSU	Alpha-galactosidase (EC 3.2.1.22) (Melibiase)	melA BSU30300	Bacillus subtilis (strain 168)	3.2.1.22	49,264		O34645
O31431	YBDG_BACSU	Uncharacterized protein YbdG	ybdG ybdH BSU01990	Bacillus subtilis (strain 168)		37,066		O31431
O34635	SDHAB_BACSU	Probable L-serine dehydratase, beta chain (SDH) (EC 4.3.1.17) (L-serine deaminase) (L-SD)	sdaAB yloW BSU15850	Bacillus subtilis (strain 168)	4.3.1.17	23,819		O34635
P96708	YDGJ_BACSU	Uncharacterized HTH-type transcriptional regulator YdgJ	ydgJ BSU05670	Bacillus subtilis (strain 168)		18,809		P96708
P42199	TCYA_BACSU	L-cystine-binding protein TcyA	tcyA yckK BSU03610	Bacillus subtilis (strain 168)		29,514		P42199
O34832	YFME_BACSU	Fe(3+)-citrate import system permease protein YfmE (Ferric-citrate import system permease protein)	yfmE BSU07500	Bacillus subtilis (strain 168)		35,219		O34832
O31554	YFJE_BACSU	Uncharacterized protein YfjE	yfjE BSU08130	Bacillus subtilis (strain 168)		17,712		O31554
O34851	LDC_BACSU	Probable murein peptide carboxypeptidase (EC 3.4.16.-) (LD-carboxypeptidase)	ykfA BSU12970	Bacillus subtilis (strain 168)	3.4.16.-	34,596		O34851
P26937	SP4FB_BACSU	Stage IV sporulation protein FB (EC 3.4.24.-)	spoIVFB bofB BSU27970	Bacillus subtilis (strain 168)	3.4.24.-	33,640		P26937
P94412	YCLI_BACSU	Uncharacterized ABC transporter permease YclI	yclI BSU03740	Bacillus subtilis (strain 168)		51,901		P94412
O06714	SBCC_BACSU	Nuclease SbcCD subunit C	sbcC yirY BSU10650	Bacillus subtilis (strain 168)		128,921		O06714
P96590	MUTT_BACSU	Putative 8-oxo-dGTP diphosphatase (8-oxo-dGTPase) (EC 3.6.1.55) (7,8-dihydro-8-oxoguanine-triphosphatase) (Mutator protein MutT) (dGTP pyrophosphohydrolase)	mutT BSU04330	Bacillus subtilis (strain 168)	3.6.1.55	16,398		P96590
P0CI78	RL24_BACSU	50S ribosomal protein L24 (12 kDa DNA-binding protein) (BL23) (HPB12)	rplX BSU01270	Bacillus subtilis (strain 168)		11,142	3J3V;3J3W;3J9W;5NJT;6HA1;6HA8;6HTQ;6PPF;6PPK;6PVK;6TNN;6TPQ;7AQC;7AQD;7AS8;7AS9;7O5B;7OPE;7QV1;7QV2;7QV3;	P0CI78
P37959	YUSZ_BACSU	Uncharacterized oxidoreductase YusZ (EC 1.-.-.-) (ORFA)	yusZ yvxA BSU32980	Bacillus subtilis (strain 168)	1.-.-.-	30,789		P37959
Q99039	DEGQ_BACSU	Degradation enzyme regulation protein DegQ (Regulatory factor SacQ)	degQ amyB sacQ BSU31720	Bacillus subtilis (strain 168)		5,546		Q99039
O35034	YEFC_BACSU	Resolvase homolog YefC	yefC BSU06750	Bacillus subtilis (strain 168)		12,605		O35034
P94569	YSOA_BACSU	TPR repeat-containing protein YsoA	ysoA BSU28240	Bacillus subtilis (strain 168)		38,706		P94569
O34763	YKOL_BACSU	Stress response protein YkoL	ykoL BSU13330	Bacillus subtilis (strain 168)		7,413		O34763
O34676	KAMA_BACSU	L-lysine 2,3-aminomutase (LAM) (EC 5.4.3.2) (KAM)	kamA BSU19690	Bacillus subtilis (strain 168)	5.4.3.2	54,074		O34676
O34329	CTAG_BACSU	Protein CtaG	ctaG BSU14930	Bacillus subtilis (strain 168)		34,069		O34329
P32399	YHGE_BACSU	Uncharacterized protein YhgE (ORFB)	yhgE yixE BSU10160	Bacillus subtilis (strain 168)		84,094		P32399
P96653	LRPB_BACSU	HTH-type transcriptional regulator LrpB	lrpB yddP BSU05060	Bacillus subtilis (strain 168)		17,326		P96653
C0H423	YOZV_BACSU	Uncharacterized membrane protein YozV	yozV BSU18849	Bacillus subtilis (strain 168)		9,047		C0H423
P39629	RMLA_BACSU	Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24) (Spore coat polysaccharide biosynthesis protein SpsI) (dTDP-glucose pyrophosphorylase) (dTDP-glucose synthase)	rmlA spsI BSU37840 ipa-71d	Bacillus subtilis (strain 168)	2.7.7.24	27,773		P39629
O31625	SPVIF_BACSU	Sporulation-specific transcription factor SpoVIF (Stage VI sporulation protein F)	spoVIF yjcC BSU11810	Bacillus subtilis (strain 168)		9,595		O31625
O32197	LIAR_BACSU	Transcriptional regulatory protein LiaR	liaR yvqC BSU33080	Bacillus subtilis (strain 168)		23,125		O32197
P54542	YQJE_BACSU	Uncharacterized protein YqjE	yqjE BSU23910	Bacillus subtilis (strain 168)		39,647		P54542
O07620	BIOY_BACSU	Probable biotin transporter BioY	bioY yhfU BSU10370	Bacillus subtilis (strain 168)		20,010		O07620
O07013	GANB_BACSU	Endo-beta-1,4-galactanase (Galactanase) (EC 3.2.1.-) (Arabinogalactan endo-beta-1,4-galactanase) (EC 3.2.1.89)	ganB galA yvfO BSU34120	Bacillus subtilis (strain 168)	3.2.1.-; 3.2.1.89	47,279		O07013
O32157	FRLB_BACSU	Fructosamine deglycase FrlB (EC 3.5.-.-)	frlB yurP BSU32610	Bacillus subtilis (strain 168)	3.5.-.-	36,876	3EUA;	O32157
O31845	YOZB_BACSU	Uncharacterized membrane protein YozB	yozB BSU19140	Bacillus subtilis (strain 168)		20,498		O31845
O32201	LIAH_BACSU	Protein LiaH	liaH yvqH BSU33120	Bacillus subtilis (strain 168)		25,698		O32201
P39753	FLHP_BACSU	Flagellar hook-basal body complex protein FlhP	flhP yvyB BSU36390	Bacillus subtilis (strain 168)		29,503		P39753
P49857	GDND_BACSU	Probable guanidinium efflux system subunit GdnD	gdnD ykkD BSU13100	Bacillus subtilis (strain 168)		11,325		P49857
P38422	DACF_BACSU	D-alanyl-D-alanine carboxypeptidase DacF (DD-carboxypeptidase) (DD-peptidase) (EC 3.4.16.4) (Penicillin-binding protein DacF) (PBP)	dacF BSU23480	Bacillus subtilis (strain 168)	3.4.16.4	43,297		P38422
P26905	DPPD_BACSU	Dipeptide transport ATP-binding protein DppD (EC 7.4.2.9)	dppD dciAD BSU12950	Bacillus subtilis (strain 168)	7.4.2.9	36,681		P26905
O35016	YFKJ_BACSU	Low molecular weight protein-tyrosine-phosphatase YfkJ (LMPTP) (EC 3.1.3.48)	yfkJ BSU07880	Bacillus subtilis (strain 168)	3.1.3.48	17,269	4ETM;	O35016
P37516	YYAH_BACSU	Uncharacterized protein YyaH (ORFF)	yyaH BSU40860	Bacillus subtilis (strain 168)		14,356		P37516
P10728	SP2AB_BACSU	Anti-sigma F factor (EC 2.7.11.1) (Stage II sporulation protein AB)	spoIIAB BSU23460	Bacillus subtilis (strain 168)	2.7.11.1	16,356		P10728
P25993	CARA_BACSU	Carbamoyl-phosphate synthase pyrimidine-specific small chain (EC 6.3.5.5) (Carbamoyl-phosphate synthetase glutamine chain)	pyrAA BSU15510	Bacillus subtilis (strain 168)	6.3.5.5	40,119		P25993
P39147	COMFC_BACSU	ComF operon protein 3	comFC comF3 BSU35450	Bacillus subtilis (strain 168)		26,414		P39147
Q06750	CYSE_BACSU	Serine acetyltransferase (SAT) (EC 2.3.1.30)	cysE cysA BSU00930	Bacillus subtilis (strain 168)	2.3.1.30	24,143		Q06750
O34577	CYSC1_BACSU	Probable adenylyl-sulfate kinase (EC 2.7.1.25) (APS kinase) (ATP adenosine-5'-phosphosulfate 3'-phosphotransferase) (Adenosine-5'-phosphosulfate kinase)	cysC ylnC BSU15600	Bacillus subtilis (strain 168)	2.7.1.25	22,544		O34577
O34785	YJQB_BACSU	UPF0714 protein YjqB	yjqB BSU12480	Bacillus subtilis (strain 168)		22,851		O34785
Q796C3	SQHC_BACSU	Sporulenol synthase (EC 4.2.1.137) (Tetraprenyl-beta-curcumene cyclase)	sqhC BSU19320	Bacillus subtilis (strain 168)	4.2.1.137	71,224		Q796C3
P39119	CISY_BACSU	Citrate synthase 1 (EC 2.3.3.16) (Citrate synthase I)	citA BSU09440	Bacillus subtilis (strain 168)	2.3.3.16	40,952	2C6X;	P39119
P25149	YWAF_BACSU	Uncharacterized protein YwaF (ORF1)	ywaF BSU38440 ipa-11d	Bacillus subtilis (strain 168)		27,300		P25149
O34831	YOQB_BACSU	SPbeta prophage-derived uncharacterized protein YoqB	yoqB BSU20690	Bacillus subtilis (strain 168)		13,428		O34831
P54561	YQJX_BACSU	Uncharacterized protein YqjX	yqjX BSU23700	Bacillus subtilis (strain 168)		13,173		P54561
O34363	YOBN_BACSU	Putative L-amino-acid oxidase YobN (EC 1.4.3.2)	yobN BSU19020	Bacillus subtilis (strain 168)	1.4.3.2	54,055		O34363
P54532	BUK_BACSU	Probable butyrate kinase (BK) (EC 2.7.2.7) (Branched-chain carboxylic acid kinase)	buk yqiU BSU24070	Bacillus subtilis (strain 168)	2.7.2.7	39,763		P54532
O32220	COPA_BACSU	Copper-exporting P-type ATPase (Protein CopA) (EC 7.2.2.8) (Copper-exporting P-type ATPase A) (Cu(+)-exporting ATPase)	copA yvgX BSU33500	Bacillus subtilis (strain 168)	7.2.2.8	85,912	1JWW;1KQK;1OPZ;1OQ3;1OQ6;1P6T;2RML;2VOY;	O32220
O08336	CYPB_BACSU	Bifunctional cytochrome P450/NADPH--P450 reductase 2 (CYP102A3) (Fatty acid hydroxylase CypB) (Flavocytochrome P450 102A3) [Includes: Cytochrome P450 102A3 (EC 1.14.14.1); NADPH--cytochrome P450 reductase (EC 1.6.2.4)]	cypB cyp102A3 yrhJ BSU27160	Bacillus subtilis (strain 168)	1.14.14.1; 1.6.2.4	118,676		O08336
O34946	ZNUC_BACSU	High-affinity zinc uptake system ATP-binding protein ZnuC (EC 7.2.2.20)	znuC adcC ycdI BSU02860	Bacillus subtilis (strain 168)	7.2.2.20	26,319		O34946
P42312	NUPG_BACSU	Purine nucleoside transport protein NupG	nupG yxjA BSU39020 N15HR	Bacillus subtilis (strain 168)		43,719		P42312
P50739	SLEB_BACSU	Spore cortex-lytic enzyme (SCLE)	sleB ypeA BSU22930	Bacillus subtilis (strain 168)		34,002		P50739
P94489	XYNB_BACSU	Beta-xylosidase (EC 3.2.1.37) (1,4-beta-D-xylan xylohydrolase) (Xylan 1,4-beta-xylosidase)	xynB BSU17580	Bacillus subtilis (strain 168)	3.2.1.37	61,366	1YIF;	P94489
Q06797	RL1_BACSU	50S ribosomal protein L1 (BL1)	rplA BSU01030	Bacillus subtilis (strain 168)		24,989	3J3V;3J3W;6HA8;	Q06797
